filename,path,category,model_id,mass,scale,object_file,num_grasps,success_rate,mean_quality,max_quality,scale_suspect
CellPhone_e78b89af4afb0ea1a2c7c5886f4bbc93_0.009584585710853159.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_e78b89af4afb0ea1a2c7c5886f4bbc93_0.009584585710853159.h5,CellPhone,e78b89af4afb0ea1a2c7c5886f4bbc93,0.0072377296,0.0095845857,meshes/CellPhone/e78b89af4afb0ea1a2c7c5886f4bbc93.obj,2000,0.9465,0.5760166141132502,0.9649879236031852,True
CellPhone_e8c4ef4c74c631e83628c1e9941a8ab9_0.0007628423717526557.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_e8c4ef4c74c631e83628c1e9941a8ab9_0.0007628423717526557.h5,CellPhone,e8c4ef4c74c631e83628c1e9941a8ab9,0.1595564296,0.0007628424,meshes/CellPhone/e8c4ef4c74c631e83628c1e9941a8ab9.obj,2000,0.9105,0.6568895154679458,0.9647464974075988,True
CellPhone_e8d826158072a6bf1455397a420729a1_0.05167882437479331.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_e8d826158072a6bf1455397a420729a1_0.05167882437479331.h5,CellPhone,e8d826158072a6bf1455397a420729a1,0.0989299468,0.0516788244,meshes/CellPhone/e8d826158072a6bf1455397a420729a1.obj,2000,0.6935,0.1255220933705504,0.7243871480029903,False
CellPhone_eb42218d2a584af6259592a4a580c1e4_0.08703369614951796.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_eb42218d2a584af6259592a4a580c1e4_0.08703369614951796.h5,CellPhone,eb42218d2a584af6259592a4a580c1e4,0.0466508022,0.0870336961,meshes/CellPhone/eb42218d2a584af6259592a4a580c1e4.obj,2000,0.931,0.6749123783268186,0.9855018352968766,False
CellPhone_ee7ef8b40cc2c90d6b7170bfc4da1f8_0.034823234660981014.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_ee7ef8b40cc2c90d6b7170bfc4da1f8_0.034823234660981014.h5,CellPhone,ee7ef8b40cc2c90d6b7170bfc4da1f8,0.0269715739,0.0348232347,meshes/CellPhone/ee7ef8b40cc2c90d6b7170bfc4da1f8.obj,2000,0.962,0.6852647244263874,0.9771095631743107,False
CellPhone_f0b3e6f5bd34ca3cf0c6f578f0594c3_0.0015094211766954156.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_f0b3e6f5bd34ca3cf0c6f578f0594c3_0.0015094211766954156.h5,CellPhone,f0b3e6f5bd34ca3cf0c6f578f0594c3,0.1371144957,0.0015094212,meshes/CellPhone/f0b3e6f5bd34ca3cf0c6f578f0594c3.obj,2000,0.939,0.7095157352375661,0.9831421776161582,True
CellPhone_f3aac8f54f5f2a2f983ec12a2b33f18b_0.0036668078760733356.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_f3aac8f54f5f2a2f983ec12a2b33f18b_0.0036668078760733356.h5,CellPhone,f3aac8f54f5f2a2f983ec12a2b33f18b,0.0951527468,0.0036668079,meshes/CellPhone/f3aac8f54f5f2a2f983ec12a2b33f18b.obj,2000,0.943,0.6510915615178456,0.9545900315722844,True
CellPhone_f42fdbed4f5cae8fbecc5889eb0cb75b_0.031598477600793.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_f42fdbed4f5cae8fbecc5889eb0cb75b_0.031598477600793.h5,CellPhone,f42fdbed4f5cae8fbecc5889eb0cb75b,0.0416131626,0.0315984776,meshes/CellPhone/f42fdbed4f5cae8fbecc5889eb0cb75b.obj,2000,0.929,0.5806476517763637,0.9495889160474026,False
CellPhone_f6b4f01d4c9c09e6af1fe3c052ed3a8c_0.00019287275582683495.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_f6b4f01d4c9c09e6af1fe3c052ed3a8c_0.00019287275582683495.h5,CellPhone,f6b4f01d4c9c09e6af1fe3c052ed3a8c,0.0037648883,0.0001928728,meshes/CellPhone/f6b4f01d4c9c09e6af1fe3c052ed3a8c.obj,2000,0.8955,0.583083469668742,0.954422464744968,True
CellPhone_f8788ee72552e46d2cb30f9f0e012738_0.0010283397920542142.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_f8788ee72552e46d2cb30f9f0e012738_0.0010283397920542142.h5,CellPhone,f8788ee72552e46d2cb30f9f0e012738,0.0099641922,0.0010283398,meshes/CellPhone/f8788ee72552e46d2cb30f9f0e012738.obj,2000,0.971,0.671241309425431,0.9771543363492872,True
CellPhone_f9b16ef975f61442e615a342a5da23b6_0.024814655614434127.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_f9b16ef975f61442e615a342a5da23b6_0.024814655614434127.h5,CellPhone,f9b16ef975f61442e615a342a5da23b6,0.012846353,0.0248146556,meshes/CellPhone/f9b16ef975f61442e615a342a5da23b6.obj,2000,0.9045,0.5526062770609613,0.9597528928404836,False
CellPhone_fe9d97823a25e56d95e43220ee0eb824_0.0007568819274597737.h5,D:\3d-grasp-pose-estimation\dataset\grasps\CellPhone_fe9d97823a25e56d95e43220ee0eb824_0.0007568819274597737.h5,CellPhone,fe9d97823a25e56d95e43220ee0eb824,0.0394266648,0.0007568819,meshes/CellPhone/fe9d97823a25e56d95e43220ee0eb824.obj,2000,0.962,0.6627425718727257,0.9643255893121314,True
DeskLamp_102273fdf8d1b90041fbc1e2da054acb_0.00045124869948365835.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_102273fdf8d1b90041fbc1e2da054acb_0.00045124869948365835.h5,DeskLamp,102273fdf8d1b90041fbc1e2da054acb,0.0053241352,0.0004512487,meshes/DeskLamp/102273fdf8d1b90041fbc1e2da054acb.obj,2000,0.6695,0.4581222709426687,0.96772304092648,True
DeskLamp_12d44fd814bc9b40ec2a7a1f5fe7365d_0.010637625455140397.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_12d44fd814bc9b40ec2a7a1f5fe7365d_0.010637625455140397.h5,DeskLamp,12d44fd814bc9b40ec2a7a1f5fe7365d,0.0095435665,0.0106376255,meshes/DeskLamp/12d44fd814bc9b40ec2a7a1f5fe7365d.obj,2000,0.7815,0.5720079047915249,0.9833718924964804,False
DeskLamp_14656fe47266b0eb88e7662971dc736f_1.7001265237462207e-05.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_14656fe47266b0eb88e7662971dc736f_1.7001265237462207e-05.h5,DeskLamp,14656fe47266b0eb88e7662971dc736f,0.0081462852,1.70013e-05,meshes/DeskLamp/14656fe47266b0eb88e7662971dc736f.obj,2000,0.869,0.6327705216482424,0.9837920566072038,True
DeskLamp_17b083510f14982b7eaeab1f0c9120b7_0.0029477072511454663.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_17b083510f14982b7eaeab1f0c9120b7_0.0029477072511454663.h5,DeskLamp,17b083510f14982b7eaeab1f0c9120b7,0.0003329044,0.0029477073,meshes/DeskLamp/17b083510f14982b7eaeab1f0c9120b7.obj,2000,0.7295,0.4627200833714203,0.9599745422021544,True
DeskLamp_1852cf691d561b97760c1770d1a1230_0.011178977977233448.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_1852cf691d561b97760c1770d1a1230_0.011178977977233448.h5,DeskLamp,1852cf691d561b97760c1770d1a1230,0.0426184329,0.011178978,meshes/DeskLamp/1852cf691d561b97760c1770d1a1230.obj,2000,0.8185,0.5633381506818107,0.952588473303177,False
DeskLamp_1e04e5dac618b8b114fbf06c3886b9e_0.0003184442753402791.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_1e04e5dac618b8b114fbf06c3886b9e_0.0003184442753402791.h5,DeskLamp,1e04e5dac618b8b114fbf06c3886b9e,0.0028984424,0.0003184443,meshes/DeskLamp/1e04e5dac618b8b114fbf06c3886b9e.obj,2000,0.764,0.5439852675767577,0.9576648121091248,True
DeskLamp_1e8e7516bbcebffa9747aeab33832f4_0.005184387102189263.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_1e8e7516bbcebffa9747aeab33832f4_0.005184387102189263.h5,DeskLamp,1e8e7516bbcebffa9747aeab33832f4,0.0922912783,0.0051843871,meshes/DeskLamp/1e8e7516bbcebffa9747aeab33832f4.obj,2000,0.865,0.6431545999009564,0.9900528321610867,True
DeskLamp_20ae63b10b3407b57eaeab1f0c9120b7_0.0017977981983714668.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_20ae63b10b3407b57eaeab1f0c9120b7_0.0017977981983714668.h5,DeskLamp,20ae63b10b3407b57eaeab1f0c9120b7,0.0008630375,0.0017977982,meshes/DeskLamp/20ae63b10b3407b57eaeab1f0c9120b7.obj,2000,0.5975,0.3874620681600258,0.9779994732757864,True
DeskLamp_217bf5bf88842058b8a06a6203bc49a9_0.01528499560221237.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_217bf5bf88842058b8a06a6203bc49a9_0.01528499560221237.h5,DeskLamp,217bf5bf88842058b8a06a6203bc49a9,0.1421042739,0.0152849956,meshes/DeskLamp/217bf5bf88842058b8a06a6203bc49a9.obj,2000,0.812,0.5866703447999232,0.9769302410650748,False
DeskLamp_2419edff383179cbc53c4281a65fe22a_0.005845985403422282.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_2419edff383179cbc53c4281a65fe22a_0.005845985403422282.h5,DeskLamp,2419edff383179cbc53c4281a65fe22a,0.0042755548,0.0058459854,meshes/DeskLamp/2419edff383179cbc53c4281a65fe22a.obj,2000,0.693,0.4188841199193249,0.9521940700422352,True
DeskLamp_26bb7229b024a8549b0c8289d51d981b_0.009732675467143383.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_26bb7229b024a8549b0c8289d51d981b_0.009732675467143383.h5,DeskLamp,26bb7229b024a8549b0c8289d51d981b,0.1198839089,0.0097326755,meshes/DeskLamp/26bb7229b024a8549b0c8289d51d981b.obj,2000,0.871,0.6028512406425914,0.974737607063614,True
DeskLamp_26f2f40fa7fc0c5538b28f94c165f833_0.026579656998432535.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_26f2f40fa7fc0c5538b28f94c165f833_0.026579656998432535.h5,DeskLamp,26f2f40fa7fc0c5538b28f94c165f833,0.1454937059,0.026579657,meshes/DeskLamp/26f2f40fa7fc0c5538b28f94c165f833.obj,2000,0.758,0.6022805837602156,0.9872530549973608,False
DeskLamp_2fc19897a2f384ebc77d45d65dc3714_0.007419306194863159.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_2fc19897a2f384ebc77d45d65dc3714_0.007419306194863159.h5,DeskLamp,2fc19897a2f384ebc77d45d65dc3714,0.0049839696,0.0074193062,meshes/DeskLamp/2fc19897a2f384ebc77d45d65dc3714.obj,2000,0.796,0.5682200744401691,0.9847248316976964,True
DeskLamp_3343296bb39a9e679410a04d09c14d1a_0.16483531931952727.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_3343296bb39a9e679410a04d09c14d1a_0.16483531931952727.h5,DeskLamp,3343296bb39a9e679410a04d09c14d1a,0.0217134979,0.1648353193,meshes/DeskLamp/3343296bb39a9e679410a04d09c14d1a.obj,2000,0.7885,0.5706762674666049,0.979386209735944,False
DeskLamp_3394f58677a88dd877ce957e17dd9848_0.00990739947001409.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_3394f58677a88dd877ce957e17dd9848_0.00990739947001409.h5,DeskLamp,3394f58677a88dd877ce957e17dd9848,0.0041433852,0.0099073995,meshes/DeskLamp/3394f58677a88dd877ce957e17dd9848.obj,2000,0.7,0.4605948003291436,0.9626242407615824,True
DeskLamp_342ea0134b504918cf5a37a70014c623_0.012592170607073487.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_342ea0134b504918cf5a37a70014c623_0.012592170607073487.h5,DeskLamp,342ea0134b504918cf5a37a70014c623,0.019493273,0.0125921706,meshes/DeskLamp/342ea0134b504918cf5a37a70014c623.obj,2000,0.8715,0.5781285756184188,0.970748806279976,False
DeskLamp_350faadd1c52dffbc95f95e8112778e2_0.002071970799855616.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_350faadd1c52dffbc95f95e8112778e2_0.002071970799855616.h5,DeskLamp,350faadd1c52dffbc95f95e8112778e2,0.0943252878,0.0020719708,meshes/DeskLamp/350faadd1c52dffbc95f95e8112778e2.obj,2000,0.8485,0.6553312479669107,0.9842761395546548,True
DeskLamp_375c6cce56f3967ed323d15bd4f8b2d_0.00028937117340364427.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_375c6cce56f3967ed323d15bd4f8b2d_0.00028937117340364427.h5,DeskLamp,375c6cce56f3967ed323d15bd4f8b2d,0.0045634,0.0002893712,meshes/DeskLamp/375c6cce56f3967ed323d15bd4f8b2d.obj,2000,0.828,0.5413173166392065,0.9807239204548972,True
DeskLamp_385fa89d0af971cfe3f7a74e12a274ef_0.012235166522999932.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_385fa89d0af971cfe3f7a74e12a274ef_0.012235166522999932.h5,DeskLamp,385fa89d0af971cfe3f7a74e12a274ef,0.0307196187,0.0122351665,meshes/DeskLamp/385fa89d0af971cfe3f7a74e12a274ef.obj,2000,0.8115,0.596420295564539,0.9626804084541344,False
DeskLamp_38cb236f6a521259cc2e054c56e9a85a_0.007691068664959561.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_38cb236f6a521259cc2e054c56e9a85a_0.007691068664959561.h5,DeskLamp,38cb236f6a521259cc2e054c56e9a85a,0.0030651917,0.0076910687,meshes/DeskLamp/38cb236f6a521259cc2e054c56e9a85a.obj,2000,0.3465,0.2374271992494625,0.9658058106760802,True
DeskLamp_38cb236f6a521259cc2e054c56e9a85a_0.013341819825977054.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_38cb236f6a521259cc2e054c56e9a85a_0.013341819825977054.h5,DeskLamp,38cb236f6a521259cc2e054c56e9a85a,0.0160008403,0.0133418198,meshes/DeskLamp/38cb236f6a521259cc2e054c56e9a85a.obj,2000,0.266,0.1869244329232558,0.9742622826816943,False
DeskLamp_3c5db21345130f0290f1eb8f29abcea8_0.00978523426177748.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_3c5db21345130f0290f1eb8f29abcea8_0.00978523426177748.h5,DeskLamp,3c5db21345130f0290f1eb8f29abcea8,0.0079366619,0.0097852343,meshes/DeskLamp/3c5db21345130f0290f1eb8f29abcea8.obj,2000,0.8245,0.5886480446940807,0.991277169928964,True
DeskLamp_3ef55697cf7f68061173b43d09e96094_0.009575645156170657.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_3ef55697cf7f68061173b43d09e96094_0.009575645156170657.h5,DeskLamp,3ef55697cf7f68061173b43d09e96094,0.0063292414,0.0095756452,meshes/DeskLamp/3ef55697cf7f68061173b43d09e96094.obj,2000,0.323,0.2218767252853528,0.9578955770762838,True
DeskLamp_41f3ad2781ee196bad0e80a2288e336_0.011661149411575122.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_41f3ad2781ee196bad0e80a2288e336_0.011661149411575122.h5,DeskLamp,41f3ad2781ee196bad0e80a2288e336,0.0155357345,0.0116611494,meshes/DeskLamp/41f3ad2781ee196bad0e80a2288e336.obj,2000,0.858,0.4761854441361542,0.96110218130861,False
DeskLamp_44a45261946097233c3232c16536093d_0.0009797042354771665.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_44a45261946097233c3232c16536093d_0.0009797042354771665.h5,DeskLamp,44a45261946097233c3232c16536093d,0.010310926,0.0009797042,meshes/DeskLamp/44a45261946097233c3232c16536093d.obj,2000,0.415,0.2923523253047801,0.9744416093004344,True
DeskLamp_44cd0ca3b96ea62c1759e141360faf0d_0.0012569321646420978.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_44cd0ca3b96ea62c1759e141360faf0d_0.0012569321646420978.h5,DeskLamp,44cd0ca3b96ea62c1759e141360faf0d,0.0845900851,0.0012569322,meshes/DeskLamp/44cd0ca3b96ea62c1759e141360faf0d.obj,2000,0.3335,0.2901036145655728,0.986954698770166,True
DeskLamp_534c7e2c9495d7987b6fd5468f603b31_0.009567976020729719.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_534c7e2c9495d7987b6fd5468f603b31_0.009567976020729719.h5,DeskLamp,534c7e2c9495d7987b6fd5468f603b31,0.088874793,0.009567976,meshes/DeskLamp/534c7e2c9495d7987b6fd5468f603b31.obj,2000,0.443,0.2987594722245827,0.9369816468981508,True
DeskLamp_54d9556d51287bb470a43c2d978e502e_0.25540365243771573.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_54d9556d51287bb470a43c2d978e502e_0.25540365243771573.h5,DeskLamp,54d9556d51287bb470a43c2d978e502e,0.0813398416,0.2554036524,meshes/DeskLamp/54d9556d51287bb470a43c2d978e502e.obj,2000,0.7805,0.5190665286991268,0.9590905518921736,False
DeskLamp_551b22085945d144127621b5d3c4d1ab_0.002256019248389035.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_551b22085945d144127621b5d3c4d1ab_0.002256019248389035.h5,DeskLamp,551b22085945d144127621b5d3c4d1ab,0.002482813,0.0022560192,meshes/DeskLamp/551b22085945d144127621b5d3c4d1ab.obj,2000,0.8345,0.6103384655031718,0.9864646221569,True
DeskLamp_56cfd1c474b7b88920c80e4850e77325_0.015357293148168813.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_56cfd1c474b7b88920c80e4850e77325_0.015357293148168813.h5,DeskLamp,56cfd1c474b7b88920c80e4850e77325,0.0835288677,0.0153572931,meshes/DeskLamp/56cfd1c474b7b88920c80e4850e77325.obj,2000,0.9065,0.6419279605540703,0.9883566860890112,False
DeskLamp_5a65feb208819bfd87e7a3bcbc629447_0.016350784556059456.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5a65feb208819bfd87e7a3bcbc629447_0.016350784556059456.h5,DeskLamp,5a65feb208819bfd87e7a3bcbc629447,0.1210509937,0.0163507846,meshes/DeskLamp/5a65feb208819bfd87e7a3bcbc629447.obj,2000,0.892,0.5567466244969183,0.9862344487591266,False
DeskLamp_5aeb223a91320c39edd4171cd40b3feb_0.003339699253956931.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5aeb223a91320c39edd4171cd40b3feb_0.003339699253956931.h5,DeskLamp,5aeb223a91320c39edd4171cd40b3feb,0.0005443773,0.0033396993,meshes/DeskLamp/5aeb223a91320c39edd4171cd40b3feb.obj,2000,0.8645,0.5427234957653223,0.9665816733264554,True
DeskLamp_5aeb223a91320c39edd4171cd40b3feb_0.00608783956037723.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5aeb223a91320c39edd4171cd40b3feb_0.00608783956037723.h5,DeskLamp,5aeb223a91320c39edd4171cd40b3feb,0.003297369,0.0060878396,meshes/DeskLamp/5aeb223a91320c39edd4171cd40b3feb.obj,2000,0.812,0.5327335803642064,0.9787452492020376,True
DeskLamp_5ccad26a07aa1bddb04aedb0fb5e1f7c_0.0005482723614891669.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5ccad26a07aa1bddb04aedb0fb5e1f7c_0.0005482723614891669.h5,DeskLamp,5ccad26a07aa1bddb04aedb0fb5e1f7c,0.0017434906,0.0005482724,meshes/DeskLamp/5ccad26a07aa1bddb04aedb0fb5e1f7c.obj,2000,0.652,0.396678688800556,0.9592005711885248,True
DeskLamp_5ce52c3b5b69576732208e596b26ebc_0.00867156955872316.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5ce52c3b5b69576732208e596b26ebc_0.00867156955872316.h5,DeskLamp,5ce52c3b5b69576732208e596b26ebc,0.0104781798,0.0086715696,meshes/DeskLamp/5ce52c3b5b69576732208e596b26ebc.obj,2000,0.789,0.5181178516902873,0.9627385004307516,True
DeskLamp_5ce52c3b5b69576732208e596b26ebc_0.01570520528846876.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5ce52c3b5b69576732208e596b26ebc_0.01570520528846876.h5,DeskLamp,5ce52c3b5b69576732208e596b26ebc,0.0622477364,0.0157052053,meshes/DeskLamp/5ce52c3b5b69576732208e596b26ebc.obj,2000,0.7695,0.5636282527147314,0.983038046760131,False
DeskLamp_5d439ca92869a9b0ca957c27dc69c4ec_0.013095555785741477.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_5d439ca92869a9b0ca957c27dc69c4ec_0.013095555785741477.h5,DeskLamp,5d439ca92869a9b0ca957c27dc69c4ec,0.0195017007,0.0130955558,meshes/DeskLamp/5d439ca92869a9b0ca957c27dc69c4ec.obj,2000,0.6655,0.4677378237745691,0.9853942097029048,False
DeskLamp_656d25df742a84877e44e3c724db889f_0.006332338422121711.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_656d25df742a84877e44e3c724db889f_0.006332338422121711.h5,DeskLamp,656d25df742a84877e44e3c724db889f,0.0020609105,0.0063323384,meshes/DeskLamp/656d25df742a84877e44e3c724db889f.obj,2000,0.504,0.33272078940052,0.954572808381861,True
DeskLamp_67f50d2bf77aec1be55d7f7950723ffc_0.010560002834340346.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_67f50d2bf77aec1be55d7f7950723ffc_0.010560002834340346.h5,DeskLamp,67f50d2bf77aec1be55d7f7950723ffc,0.0135307791,0.0105600028,meshes/DeskLamp/67f50d2bf77aec1be55d7f7950723ffc.obj,2000,0.8315,0.3472926255193705,0.9184412655556669,False
DeskLamp_680e5d7185a51e26a50ffe9b7408540a_0.01244514056656845.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_680e5d7185a51e26a50ffe9b7408540a_0.01244514056656845.h5,DeskLamp,680e5d7185a51e26a50ffe9b7408540a,0.0070311681,0.0124451406,meshes/DeskLamp/680e5d7185a51e26a50ffe9b7408540a.obj,2000,0.897,0.6850999341098813,0.975004822034299,False
DeskLamp_686dfa4449cbe192baf31bf516806a37_3.325792151342271e-06.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_686dfa4449cbe192baf31bf516806a37_3.325792151342271e-06.h5,DeskLamp,686dfa4449cbe192baf31bf516806a37,0.0004654554,3.3258e-06,meshes/DeskLamp/686dfa4449cbe192baf31bf516806a37.obj,2000,0.709,0.4753621640947147,0.9678622559743124,True
DeskLamp_69ae5e9ce88c9262dd0bffa2f83687b2_0.005447483914089031.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_69ae5e9ce88c9262dd0bffa2f83687b2_0.005447483914089031.h5,DeskLamp,69ae5e9ce88c9262dd0bffa2f83687b2,0.0050468679,0.0054474839,meshes/DeskLamp/69ae5e9ce88c9262dd0bffa2f83687b2.obj,2000,0.5905,0.4006690311646857,0.931248525104946,True
DeskLamp_6b42816b1e70429f61bcdcc7d95ea51c_0.012102651667291933.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_6b42816b1e70429f61bcdcc7d95ea51c_0.012102651667291933.h5,DeskLamp,6b42816b1e70429f61bcdcc7d95ea51c,0.0115551922,0.0121026517,meshes/DeskLamp/6b42816b1e70429f61bcdcc7d95ea51c.obj,2000,0.8535,0.5977277796551557,0.9756111647513054,False
DeskLamp_71a0d21c70eb712b73d51c4b6fb27996_0.0002838760890524439.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_71a0d21c70eb712b73d51c4b6fb27996_0.0002838760890524439.h5,DeskLamp,71a0d21c70eb712b73d51c4b6fb27996,0.0295379184,0.0002838761,meshes/DeskLamp/71a0d21c70eb712b73d51c4b6fb27996.obj,2000,0.5915,0.3982259666542154,0.9247573121770652,True
DeskLamp_72099a83e9a058ace715cd506e17332_0.020159072701450936.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_72099a83e9a058ace715cd506e17332_0.020159072701450936.h5,DeskLamp,72099a83e9a058ace715cd506e17332,0.0670748386,0.0201590727,meshes/DeskLamp/72099a83e9a058ace715cd506e17332.obj,2000,0.5135,0.3535557092119418,0.9749345921616362,False
DeskLamp_7474deb91f55a63840719e09f7e71f01_0.002360397768302347.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_7474deb91f55a63840719e09f7e71f01_0.002360397768302347.h5,DeskLamp,7474deb91f55a63840719e09f7e71f01,0.001864967,0.0023603978,meshes/DeskLamp/7474deb91f55a63840719e09f7e71f01.obj,2000,0.603,0.3096955036792751,0.932181049407506,True
DeskLamp_7b41e8307e85ab0b87e834be7739917e_0.01347381274274477.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_7b41e8307e85ab0b87e834be7739917e_0.01347381274274477.h5,DeskLamp,7b41e8307e85ab0b87e834be7739917e,0.0509841238,0.0134738127,meshes/DeskLamp/7b41e8307e85ab0b87e834be7739917e.obj,2000,0.6675,0.4793462301133117,0.9794907906239368,False
DeskLamp_7c9d5e292e78c65b5298386582afecd3_0.028210674227566238.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_7c9d5e292e78c65b5298386582afecd3_0.028210674227566238.h5,DeskLamp,7c9d5e292e78c65b5298386582afecd3,0.0324172621,0.0282106742,meshes/DeskLamp/7c9d5e292e78c65b5298386582afecd3.obj,2000,0.5525,0.3808266871626066,0.9755720988552272,False
DeskLamp_7f5bc32085dfbbb88e7662971dc736f_7.4443535734668425e-06.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_7f5bc32085dfbbb88e7662971dc736f_7.4443535734668425e-06.h5,DeskLamp,7f5bc32085dfbbb88e7662971dc736f,0.0007877069,7.4444e-06,meshes/DeskLamp/7f5bc32085dfbbb88e7662971dc736f.obj,2000,0.878,0.5175590950565038,0.9879833299956872,True
DeskLamp_7f87c2d69678e4b786f83b8ca78f942f_0.004570878322748072.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_7f87c2d69678e4b786f83b8ca78f942f_0.004570878322748072.h5,DeskLamp,7f87c2d69678e4b786f83b8ca78f942f,0.0017702281,0.0045708783,meshes/DeskLamp/7f87c2d69678e4b786f83b8ca78f942f.obj,2000,0.7835,0.52868168014419,0.9753974986966518,True
DeskLamp_8010191bdd123581a7e0a9557e913c86_0.009084012517016862.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_8010191bdd123581a7e0a9557e913c86_0.009084012517016862.h5,DeskLamp,8010191bdd123581a7e0a9557e913c86,0.0067293264,0.0090840125,meshes/DeskLamp/8010191bdd123581a7e0a9557e913c86.obj,2000,0.954,0.6746228138607058,0.97464896157046,True
DeskLamp_89ad10075443cc8ece868a9ece283694_0.002624329187190345.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_89ad10075443cc8ece868a9ece283694_0.002624329187190345.h5,DeskLamp,89ad10075443cc8ece868a9ece283694,0.0238098358,0.0026243292,meshes/DeskLamp/89ad10075443cc8ece868a9ece283694.obj,2000,0.806,0.5119849363685004,0.97278573958649,True
DeskLamp_8cb3f83d6ca1a4849364e552d5e4060f_0.00019038235005989007.h5,D:\3d-grasp-pose-estimation\dataset\grasps\DeskLamp_8cb3f83d6ca1a4849364e552d5e4060f_0.00019038235005989007.h5,DeskLamp,8cb3f83d6ca1a4849364e552d5e4060f,0.0295432658,0.0001903824,meshes/DeskLamp/8cb3f83d6ca1a4849364e552d5e4060f.obj,2000,0.7155,0.5372932274306259,0.9803377028654824,True
